"gbifID","SEINetID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","SpeciesEdited","ScientificNameEdited","GenusEdited","FamilyEdited","Source","DownloadDate","Reference","abstract","accessRights","accrualMethod","accrualPeriodicity","accrualPolicy","alternative","audience","available","bibliographicCitation","conformsTo","contributor","coverage","created","creator","date","dateAccepted","dateCopyrighted","dateSubmitted","description","educationLevel","extent","format","hasFormat","hasPart","hasVersion","identifier","instructionalMethod","isFormatOf","isPartOf","isReferencedBy","isReplacedBy","isRequiredBy","isVersionOf","issued","language","mediator","medium","modified","provenance","publisher","references","relation","replaces","requires","rights","source","spatial","subject","tableOfContents","temporal","title","type","valid","institutionID","collectionID","datasetID","datasetName","ownerInstitutionCode","informationWithheld","dataGeneralizations","dynamicProperties","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","preparations","disposition","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventTime","startDayOfYear","endDayOfYear","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","county","municipality","verbatimLocality","verbatimElevation","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","subgenus","specificEpithet","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","publishingCountry","distanceAboveSurface","distanceAboveSurfaceAccuracy","hasCoordinate","hasGeospatialIssues","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","genericName","acceptedScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","recordedByID","identifiedByID","datelastmodified","scientificnameauthor","yearidentified","monthidentified","dayidentified","collectornumber","julianday","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","CercidBaseID"
919556368,,"1b412457-43cf-4a6f-b5c2-7acf01be5977","6348810","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","东川区国民上上黄草岭老崖碉","云南","",,,25.012526,102.700013,,,,,,,"1982-01-01T00:00:00",,,1982,2953104,2953104,"PRESERVED_SPECIMEN","PE","","ddf32d9c-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","蓝顺彬","","","2020-02-10 20:40","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"6348810",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/44/f39/6348810",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","昆明市","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 20:40","2020-02-06 6:29",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1025"
1030716073,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","3946636","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","竹山乡岐山中洞","江西","",,,24.742369,114.530131,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ec49e21c-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"3946636",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/0f8/3946636",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","全南县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1085"
1030717239,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","3961416","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","三遨洞溪边","湖北","",,,30.966552,111.261345,,,,,,,"1956-01-01T00:00:00",,,1956,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ec2ff2f1-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","胡启明","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"3961416",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/989/3961416",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","宜昌县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1086"
1030738591,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032382","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","灵坛乡丫山寺","江西","",,,25.395202,114.358084,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0cdbd-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032382",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/b6e/4032382",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","大余县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1088"
1030738603,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032386","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","灵坛乡丫山","江西","",,,25.395202,114.358084,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0cc03-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032386",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/122/4032386",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","大余县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1089"
1030738605,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032384","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","灵坛乡大垅坑","江西","",,,25.395202,114.358084,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0ccdf-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032384",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/5df/4032384",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","大余县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1090"
1030738612,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032387","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","南源","江西","",,,27.622868,113.854676,,,,,,,"1954-01-01T00:00:00",,,1954,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0cb91-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032387",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/9b4/4032387",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","萍乡","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1091"
1030738636,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032388","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","南源乡西安村","江西","",,,27.622868,113.854676,,,,,,,"1954-01-01T00:00:00",,,1954,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0cb20-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","熊耀国","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032388",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/fad/4032388",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","萍乡","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1093"
1030738651,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032385","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","灵坛乡丫山","江西","",,,25.395202,114.358084,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0cc71-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032385",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/046/4032385",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","大余县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1095"
1030738652,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032391","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","旧陂乡九连山上饭罗洞","江西","",,,24.911106,114.789812,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0c9b8-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032391",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/bec/4032391",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","龙南县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1096"
1030738657,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032389","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","社富公社成龙大队","江西","",,,26.337942,115.363193,,,,,,,"1960-01-01T00:00:00",,,1960,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0caa3-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","兴国科学院","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032389",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/6f7/4032389",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","兴国县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1097"
1030738667,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032383","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","灵坛乡大垅坑","江西","",,,25.395202,114.358084,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0cd4e-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032383",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/d6b/4032383",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","大余县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1098"
1030738679,,"af7d2594-6d4e-47e9-9f30-b7ebb3110f7b","4032390","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","旧陂乡九连山上饭罗洞","江西","",,,24.911106,114.789812,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","LBG","","ebb0ca29-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"4032390",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/38/40a/4032390",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","龙南县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1100"
1030788587,,"196ac794-b2c2-40d4-8e6a-649d0abc324d","2895138","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","等中黑冲","广东","",,,23.932672,112.199131,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","HIB","","f6895096-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","刘英光","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"2895138",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/28/b76/2895138",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","怀集县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1104"
1030788590,,"196ac794-b2c2-40d4-8e6a-649d0abc324d","2895144","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","天堂乡","广东","",,,22.695694,112.225341,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","HIB","","f6894e73-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","刘英光","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"2895144",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/28/d0f/2895144",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","新兴县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1105"
1030788592,,"196ac794-b2c2-40d4-8e6a-649d0abc324d","2895135","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","大庙口","湖南","",,,26.397549,111.299808,,,,,,,"1948-01-01T00:00:00",,,1948,2953104,2953104,"PRESERVED_SPECIMEN","HIB","","f68951df-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","L.Liu","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"2895135",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/28/d5c/2895135",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","东安县","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1106"
1030788596,,"196ac794-b2c2-40d4-8e6a-649d0abc324d","2895140","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia championii","","SPECIES","Bauhinia championii Benth.","Bauhinia championii",,"CN","河台乡","广东","",,,23.101721,112.755582,,,,,,,"1958-01-01T00:00:00",,,1958,2953104,2953104,"PRESERVED_SPECIMEN","HIB","","f6894fba-b6bf-11e1-8c2f-acd112e444a7","","","","CC_BY_4_0","","刘英光","","","2020-02-10 11:57","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Phanera championii","Phanera championii Benth.","Phanera","Leguminosae","GBIF",,,,"",,,,,,,"",,,,"",,,,,,,,,,,,,"2895140",,,,,,,,,"",,,"",,,"",,,,"","http://www.nsii.org.cn/node/79/cvh/28/456/2895140",,,,,,"",,"","","","","",,"","",,,,,"",,"","",,"",,"","","",,,,,"",,"",,,"","",,,"","","",,,,"","",,,"","","","","","高要市","","","",,,,"","",,"",,,,,"","","","","",,,,,,,,,,,,,,,,,,,,"","",,"","",,,,,,,,,"","",,,,"","",,"championii","","","","ACCEPTED","","","CN",,,TRUE,FALSE,2953104,6,7707728,220,1370,5386,2952935,,"Bauhinia","Bauhinia championii Benth.","","DWC_ARCHIVE","2020-02-10 11:57","2020-02-06 6:28",FALSE,,,,"","",,,,,,,,,,,,,"","",,"Pha1107"
